NAME,CZ,LOGMSTAR,MODELU_RCORR,R90,MORPHEL,GRPCZ,FC,LOGMH,DEN1MPC
ECO11347,6360.7,8.67,0.63,19.8,L,6360.7,1,10.87,0.46
ECO11348,6631.9,8.41,0.9,18.0,L,6627.2,0,11.03,0.4
ECO11349,6849.4,8.63,1.18,13.9,L,6849.4,1,10.84,0.7
ECO11350,6433.0,8.65,1.06,20.0,L,6528.5,0,11.19,1.2
ECO11351,6228.0,9.13,0.84,25.5,L,6228.0,1,11.09,1.39
ECO11352,5732.2,9.13,2.05,20.5,L,5837.0,0,11.33,2.44
ECO11353,6331.4,10.39,1.14,38.5,L,6331.4,1,11.92,1.53
ECO11354,7105.1,8.77,1.2,14.1,L,7097.9,0,11.5,1.23
ECO11355,7273.3,9.25,2.15,15.2,L,6589.0,0,14.45,21.73
ECO11356,6968.9,8.67,0.77,26.7,L,6976.3,0,11.09,1.57
ECO11357,6972.9,8.71,0.86,9.6,L,6972.9,1,10.79,0.7
ECO11358,7125.0,8.69,1.54,8.3,L,7164.2,0,11.61,0.89
ECO11359,5556.9,8.83,1.27,20.6,L,5556.9,1,10.85,0.18
ECO11360,6357.1,8.93,1.03,20.4,L,6357.1,1,11.02,0.75
ECO11361,5841.2,8.77,0.57,21.7,L,5873.1,0,11.28,0.7
ECO11362,7011.7,8.77,1.26,13.5,L,7011.7,1,10.91,0.99
ECO11363,6563.2,9.15,0.77,26.1,L,6563.2,1,11.06,0.88
ECO11364,6179.4,10.33,1.3,28.2,L,6119.1,1,11.8,1.07
ECO11365,6364.6,8.95,1.01,20.4,L,6364.6,1,10.95,0.79
ECO11366,6790.6,8.65,1.04,17.7,L,6790.6,1,10.89,2.34
ECO11367,4908.5,8.63,0.82,30.1,L,4908.5,1,10.85,0.51
ECO11368,7078.9,8.61,1.22,17.2,L,7015.3,0,11.31,1.53
ECO11369,6805.3,8.95,0.77,30.5,L,6480.1,0,12.98,3.87
ECO11370,6650.6,8.77,0.94,16.1,L,6777.6,0,12.35,2.16
ECO11371,6586.4,8.63,1.0,20.5,L,6586.4,1,10.85,1.63
ECO11372,6837.6,8.89,0.99,18.1,L,6837.6,1,10.98,0.33
ECO11373,4912.8,8.51,1.1,21.6,L,4912.8,1,10.84,0.32
ECO11374,7042.3,9.09,1.27,17.1,L,6966.6,0,11.96,3.16
ECO11375,4802.4,9.29,0.73,24.8,L,4902.6,1,11.27,0.41
ECO11376,7341.9,9.77,1.37,14.3,L,7341.9,1,11.34,0.64
ECO11377,7189.1,9.13,2.08,8.3,E,7189.1,1,10.85,2.37
ECO11378,6691.4,8.73,1.12,12.3,L,6691.4,1,10.83,0.33
ECO11379,6627.2,8.75,1.22,15.1,L,6627.2,1,10.87,1.18
ECO11380,5102.1,9.01,1.12,32.0,L,5102.1,1,10.95,0.67
ECO11381,7435.4,9.07,0.75,24.8,L,7435.4,1,11.04,0.7
ECO11382,6693.8,8.91,1.05,19.2,L,6693.8,1,10.99,0.18
ECO11383,7216.7,8.57,1.32,14.4,L,7216.7,1,10.82,0.92
ECO11384,7381.6,8.71,1.02,10.3,L,7381.6,1,10.8,2.76
ECO11385,3536.1,8.69,1.33,29.0,L,3536.1,1,10.82,0.18
ECO11386,6871.5,8.73,1.33,15.7,L,6871.5,1,10.85,2.33
ECO11387,6060.2,9.53,0.89,22.7,L,6119.1,0,11.8,1.06
ECO11388,6715.4,8.73,1.57,11.0,L,6870.3,0,13.56,2.14
ECO11389,6600.3,8.83,1.14,13.0,L,6600.3,1,10.9,0.73
ECO11390,6932.8,8.95,1.08,27.1,L,6932.8,1,10.94,1.71
ECO11391,6671.6,9.19,2.06,11.1,L,6815.7,0,13.03,2.13
ECO11392,7013.2,8.59,0.8,22.5,L,7013.2,1,10.82,1.43
ECO11393,7088.6,8.59,0.57,37.0,L,7088.6,1,10.96,1.66
ECO11394,6092.1,8.63,1.36,17.4,L,6092.1,1,10.85,0.43
ECO11395,7377.1,8.45,1.07,14.8,L,7377.1,1,10.8,0.18
ECO11396,4550.0,8.97,1.22,35.1,L,4548.1,0,11.27,1.07
ECO11397,7321.6,8.75,1.12,16.1,L,7321.6,1,10.94,1.01
ECO11398,6123.4,9.49,0.99,26.3,L,6123.4,1,11.19,0.33
ECO11399,7181.6,8.79,1.09,14.6,L,7181.6,1,10.85,1.19
ECO11400,6516.0,8.67,1.35,20.1,L,6516.0,1,10.88,1.13
ECO11401,7381.0,9.03,0.84,30.2,L,7381.0,1,10.97,0.4
ECO11402,7151.9,8.55,0.79,22.4,L,7151.9,1,10.79,2.49
ECO11403,6236.4,8.71,1.31,18.0,L,6236.4,1,10.83,1.89
ECO11404,7412.4,8.75,1.24,14.7,L,7357.8,0,12.85,1.27
ECO11405,6270.3,8.51,0.94,24.4,L,6270.3,1,10.86,1.11
ECO11406,6711.9,8.83,0.96,13.3,L,6711.9,1,10.9,0.82
ECO11407,7057.4,9.19,1.69,20.6,L,7057.4,1,11.04,1.11
ECO11408,6316.9,8.83,1.39,24.4,L,6312.5,1,11.08,0.73
ECO11409,7428.0,10.41,2.27,14.3,E,7428.0,1,11.6,0.77
ECO11410,7032.2,8.89,1.13,18.6,L,7032.2,1,10.92,1.29
ECO11411,6981.2,8.75,0.71,24.4,L,6981.2,1,10.91,1.14
ECO11412,6676.0,8.79,0.8,16.0,L,6676.0,1,10.85,0.61
ECO11413,7154.5,9.73,2.2,32.1,L,7154.5,1,11.04,0.95
ECO11414,6138.6,8.87,1.37,16.5,L,6196.8,0,11.96,3.0
ECO11415,7191.6,8.65,1.4,15.6,L,6589.0,0,14.45,21.53
ECO11416,6705.2,8.55,1.18,12.7,L,6705.2,1,10.81,1.42
ECO11417,6522.1,8.83,1.19,29.6,L,6522.1,1,11.06,0.9
ECO11418,6367.6,8.57,1.23,11.0,L,6367.6,1,10.8,1.31
ECO11419,6821.2,9.59,2.24,21.0,L,6875.4,0,12.18,2.37
ECO11420,7068.4,8.75,1.23,11.6,L,7068.4,1,10.81,1.0
ECO11421,7323.8,8.87,1.24,12.0,L,7319.7,0,11.2,0.52
ECO11422,7433.2,9.83,2.56,35.8,L,7433.2,1,11.02,1.35
ECO11423,5895.1,9.07,0.71,40.0,L,5895.1,1,10.95,0.28
ECO11424,6334.0,8.69,1.22,24.9,L,6334.0,1,10.86,2.15
ECO11425,7459.9,8.71,0.9,19.9,L,7459.9,1,10.9,0.96
ECO11426,7454.3,8.75,1.22,20.8,L,7454.3,1,10.91,0.59
ECO11427,4373.0,8.63,0.83,28.1,L,4373.0,1,10.87,0.4
ECO11428,7458.6,8.85,1.85,11.6,L,7459.6,0,11.64,0.67
ECO11429,5935.6,9.29,0.77,11.9,L,5935.6,1,11.18,0.29
ECO11430,7125.0,8.53,1.32,19.0,L,7046.5,0,11.03,1.56
ECO11431,6345.6,9.21,0.8,27.6,L,6414.3,0,11.82,3.01
ECO11432,6061.9,8.95,1.5,23.5,L,6061.9,1,10.92,0.58
ECO11433,6159.7,8.63,0.83,12.1,L,6159.7,1,10.8,0.68
ECO11434,6749.5,8.81,0.81,23.7,L,6749.5,1,10.87,0.94
ECO11435,7272.7,9.19,1.79,16.6,L,7272.7,1,10.98,3.27
ECO11436,7090.8,8.87,0.57,20.0,L,7090.8,1,10.9,0.96
ECO11437,6966.5,8.53,1.11,16.6,L,7017.2,0,13.48,3.83
ECO11438,6146.9,8.85,0.75,18.5,L,6146.9,1,10.9,2.48
ECO11439,7321.6,9.07,0.91,19.5,L,7321.6,1,10.97,1.59
ECO11440,3130.0,9.71,0.97,43.1,L,3130.0,1,11.39,0.34
ECO11441,6615.0,8.71,0.62,19.9,L,6615.0,1,10.88,1.31
ECO11442,6391.5,10.31,2.14,19.3,E,6552.7,1,11.9,0.77
ECO11443,6950.9,10.43,1.59,33.1,E,6950.9,1,11.56,0.65
ECO11444,7034.8,9.29,1.41,11.2,L,7108.7,0,12.34,1.64
ECO11445,5926.1,8.97,1.04,6.8,E,5926.1,1,10.91,0.27
ECO11446,6809.8,9.49,2.06,15.3,E,6780.8,0,13.89,6.35
ECO11447,6108.4,9.21,0.75,6.5,L,6123.8,0,11.4,0.84
ECO11448,6423.8,8.81,1.79,3.4,E,6423.8,1,10.8,1.01
ECO11449,6205.6,9.27,0.69,43.2,L,6168.8,0,11.85,1.41
ECO11450,5571.5,9.97,2.84,10.0,E,5571.5,1,10.99,1.79
ECO11451,5650.9,10.55,2.02,31.7,L,5650.9,1,11.65,0.29
ECO11452,6077.6,9.59,2.09,9.0,E,6295.1,0,12.03,3.42
ECO11453,6963.3,9.67,2.21,8.6,E,6823.3,0,13.4,2.58
ECO11454,7266.5,10.01,1.47,15.4,E,7266.5,1,11.34,1.89
ECO11455,4104.7,9.25,1.14,14.8,L,4104.7,1,11.02,0.31
ECO11456,6170.4,9.37,1.93,12.7,L,6170.4,1,11.01,0.63
ECO11457,6242.2,8.89,0.85,5.1,L,6196.8,0,11.96,3.02
ECO11458,6747.7,10.01,2.28,12.9,E,6747.7,1,11.19,0.8
ECO11459,6548.3,9.79,2.04,13.8,E,6548.3,1,11.19,1.0
ECO11460,7156.5,10.07,2.17,17.6,E,7179.2,0,12.51,1.36
ECO11461,7288.7,9.89,2.22,14.5,E,7327.4,1,11.31,1.49
ECO11462,6143.1,10.71,2.17,42.7,L,6148.9,1,12.01,0.81
ECO11463,4645.1,8.83,0.92,6.3,E,4645.1,1,10.83,0.17
ECO11464,6186.6,9.57,2.36,7.1,E,5993.4,0,13.95,6.58
ECO11465,4995.1,9.43,2.06,12.0,E,4995.1,1,10.96,0.76
ECO11466,7236.0,9.65,2.1,11.7,E,6589.0,0,14.45,19.15
ECO11467,5967.4,9.63,2.12,16.8,E,5967.4,1,11.04,0.46
ECO11468,6773.4,9.33,2.31,8.0,E,6773.4,1,10.83,1.04
ECO11469,6298.0,9.45,2.08,5.5,E,5960.5,0,12.04,3.87
ECO11470,6804.8,9.59,2.15,10.3,E,6584.5,0,13.39,3.78
ECO11471,6849.9,8.93,1.29,6.3,E,7021.8,0,12.05,1.59
ECO11472,3282.6,9.67,2.19,4.4,L,3282.6,1,11.08,0.36
ECO11473,6906.9,9.79,1.8,17.6,L,6816.3,0,11.44,1.28
ECO11474,6112.7,9.25,1.55,9.1,E,6108.2,0,11.22,2.03
ECO11475,6429.6,9.55,1.23,12.9,E,6429.6,1,11.03,1.29
ECO11476,7019.7,9.87,2.08,16.2,E,6589.0,0,14.45,14.42
ECO11477,6730.5,9.79,2.16,8.4,E,6730.5,1,11.14,0.48
ECO11478,7453.3,9.71,2.21,9.8,E,7453.3,1,11.11,0.5
ECO11479,6653.0,8.85,0.8,8.8,E,6653.0,1,10.95,0.96
ECO11480,6884.3,9.13,1.96,4.5,E,6884.3,1,10.86,2.13
ECO11481,6681.1,10.35,2.12,22.3,E,6589.0,0,14.45,26.24
ECO11482,7086.8,9.67,2.13,7.4,E,6589.0,0,14.45,24.96
ECO11483,7036.2,9.71,2.13,9.6,E,6589.0,0,14.45,22.4
ECO11484,5670.7,9.87,0.8,17.3,L,5670.7,1,11.5,0.42
ECO11485,6725.7,9.73,1.35,14.2,L,6816.3,1,11.44,1.34
ECO11486,6516.4,9.97,2.14,15.9,E,6414.3,0,11.82,3.25
ECO11487,6261.9,9.63,1.51,38.2,L,6192.7,1,11.72,1.33
ECO11488,6286.7,9.25,2.11,5.0,E,6286.7,1,10.86,2.2
ECO11489,6539.1,9.29,1.9,8.4,E,6539.1,1,10.91,0.24
ECO11490,7181.4,9.33,1.28,11.0,L,7181.4,1,11.12,1.3
ECO11491,6186.1,9.25,1.22,6.0,E,6186.1,1,10.91,1.07
ECO11492,7328.5,9.37,1.96,6.0,E,7328.5,1,10.95,1.18
ECO11493,6885.1,8.87,0.93,5.5,E,6885.1,1,10.86,0.16
ECO11494,7337.2,10.05,2.34,7.7,E,7386.6,0,12.74,0.85
ECO11495,6154.8,9.81,1.42,16.8,L,6148.9,0,12.01,0.83
ECO11496,5947.4,9.45,2.19,11.5,E,5947.4,1,10.91,0.9
ECO11497,6695.5,9.17,1.17,5.4,E,6695.5,1,10.91,0.87
ECO11498,7259.0,9.37,0.97,8.2,E,7353.2,0,11.39,2.3
ECO11499,7258.9,9.37,1.93,10.2,E,7258.9,1,10.96,2.38
ECO11500,6952.8,9.11,1.01,5.8,L,6952.1,0,11.88,1.23
ECO11501,6724.4,9.51,2.11,5.2,E,6724.4,1,10.94,2.09
ECO11502,6854.9,9.63,2.17,10.6,E,6678.3,0,12.24,4.41
ECO11503,6777.1,9.67,2.08,13.3,E,6777.1,1,11.06,2.77
ECO11504,6212.8,9.73,2.01,10.6,E,6143.9,0,12.0,2.48
ECO11505,6417.8,10.67,2.32,53.1,L,6417.8,1,11.81,1.03
ECO11506,7009.5,9.99,2.33,11.5,E,6589.0,0,14.45,20.66
ECO11507,6312.5,9.13,1.68,9.7,E,6312.5,1,10.92,0.45
ECO11508,6590.9,9.05,1.88,5.5,E,6590.9,1,10.89,0.18
ECO11509,6410.6,9.79,2.31,11.8,E,6351.9,0,11.62,2.56
ECO11510,6559.5,9.03,0.99,8.7,L,6760.4,0,12.12,0.68
ECO11511,6985.6,10.39,2.62,10.4,E,6822.9,0,13.85,6.55
ECO11512,6417.6,9.83,2.12,11.7,E,6822.9,0,13.85,6.61
ECO11513,6802.2,8.97,0.76,5.4,E,6802.2,1,10.98,0.85
ECO11514,7441.7,9.59,2.08,4.9,E,7385.7,0,11.84,0.82
ECO11515,6189.6,10.85,2.19,70.7,E,6148.1,1,12.34,1.33
ECO11516,7120.6,9.29,1.87,8.2,E,7120.6,1,10.97,1.34
ECO11517,6697.6,9.25,2.05,5.1,E,6697.6,1,10.9,0.67
ECO11518,7299.2,9.07,0.97,7.1,E,7299.2,1,10.9,0.74
ECO11519,7429.8,8.97,0.95,6.4,E,7429.8,1,10.99,0.76
ECO11520,6850.8,9.65,2.2,7.3,E,6850.8,1,11.02,0.95
ECO11521,6607.6,9.39,2.09,7.8,E,6538.4,0,12.05,2.1
ECO11522,6731.1,9.41,2.29,10.6,E,6626.4,0,14.09,3.88
ECO11523,7075.0,9.45,2.21,54.0,L,6780.8,0,13.89,6.33
ECO11524,7085.0,9.51,2.14,8.0,E,7085.0,1,10.96,0.26
ECO11525,7004.7,9.77,2.15,9.1,E,7004.7,1,11.09,0.43
ECO11526,6106.6,10.33,2.07,24.6,E,6148.1,0,12.34,1.41
ECO11527,6853.0,9.73,2.11,10.2,E,6853.0,1,11.07,1.09
ECO11528,5355.1,8.97,1.58,9.3,E,5435.0,0,11.76,1.01
ECO11529,6070.8,9.57,2.0,9.4,E,6104.8,0,11.66,0.68
ECO11530,4706.4,10.07,2.07,27.9,E,4663.0,0,11.8,0.87
ECO11531,7042.5,9.77,2.22,9.6,L,7042.5,1,11.08,2.42
ECO11532,6799.5,9.63,2.12,12.1,L,6799.5,1,11.03,1.11
ECO11533,6938.2,9.53,2.02,12.0,L,6938.2,1,11.07,1.1
ECO11534,7288.2,9.51,2.03,10.3,L,7288.2,1,11.03,0.2
ECO11535,7401.7,9.85,1.83,42.2,L,6822.9,0,13.85,6.62
ECO11536,7196.9,9.13,1.83,4.1,E,7152.1,0,11.3,1.02
ECO11537,7008.3,10.15,2.16,15.5,E,7008.3,1,11.39,0.16
ECO11538,6747.0,9.17,2.05,5.4,E,6747.0,1,10.86,0.28
ECO11539,6272.4,9.57,2.07,10.1,E,6118.6,0,13.45,2.45
ECO11540,4288.4,8.69,1.05,15.8,E,4284.4,0,11.45,0.92
ECO11541,7445.0,9.43,2.03,7.9,E,7445.0,1,11.01,0.45
ECO11542,7044.3,9.07,1.02,5.2,E,7044.3,1,10.9,1.3
ECO11543,6231.0,8.91,1.71,4.7,E,6231.0,1,10.8,0.2
ECO11544,6754.4,9.27,2.1,6.3,E,6778.8,0,12.9,2.75
ECO11545,6193.9,8.55,0.79,5.5,E,6193.9,1,10.81,1.7
ECO11546,7236.7,8.91,1.3,5.7,E,7311.8,0,11.57,1.86
ECO11547,6381.1,9.37,2.08,10.9,E,6533.6,0,11.58,2.26
ECO11548,3000.3,8.73,0.87,21.2,L,3000.3,1,10.94,0.28
ECO11549,7466.8,9.89,2.26,15.2,E,7386.6,0,12.74,0.88
ECO11550,7357.5,9.27,1.94,5.7,E,7357.5,1,10.95,0.52
ECO11551,6745.3,9.27,1.53,11.0,E,6766.2,0,12.03,0.78
ECO11552,6684.8,9.21,1.62,12.3,E,6684.8,1,10.94,0.55
ECO11553,6549.6,9.01,1.5,5.4,E,6549.6,1,10.79,1.26
ECO11554,7399.0,9.25,1.39,5.4,E,7399.0,1,10.93,0.4
ECO11555,6690.4,9.71,2.12,15.3,E,6780.8,0,13.89,6.04
ECO11556,6709.5,9.43,2.06,10.1,E,6893.7,0,11.18,3.12
ECO11557,6894.1,9.09,1.6,7.2,L,6811.1,0,11.26,0.55
ECO11558,5758.1,8.59,0.79,5.2,E,5758.1,1,10.83,0.27
ECO11559,6598.1,9.57,1.12,26.6,L,6598.1,1,11.3,0.68
ECO11560,6146.7,9.61,2.11,21.3,L,6118.8,1,11.06,2.1
ECO11561,6238.0,9.03,0.95,7.3,E,6238.0,1,11.02,0.68
ECO11562,6374.3,9.33,2.11,6.8,E,6374.3,1,10.89,1.57
ECO11563,6541.1,9.01,1.17,5.8,E,6541.1,1,10.89,0.33
ECO11564,6774.2,9.47,2.07,10.4,E,6565.4,0,13.35,4.8
ECO11565,5248.6,8.89,1.33,5.8,E,5329.7,1,10.96,0.48
ECO11566,7252.5,9.33,1.91,15.3,L,6589.0,0,14.45,27.09
ECO11567,6636.3,9.27,2.07,13.8,E,6589.0,0,14.45,17.54
ECO11568,6592.1,9.31,2.05,12.8,E,6589.0,0,14.45,24.65
ECO11569,6658.1,10.85,2.26,59.0,L,6777.6,1,12.35,2.35
ECO11570,7413.1,9.49,0.8,11.7,L,7390.1,0,11.46,3.03
ECO11571,6947.3,9.31,2.1,44.9,L,6978.0,0,11.44,3.57
ECO11572,5975.7,9.83,2.18,13.0,E,6017.0,0,12.08,3.52
ECO11573,4901.5,8.99,2.13,7.5,E,6589.0,0,14.45,26.32
ECO11574,6903.8,9.35,2.1,9.1,E,6589.0,0,14.45,25.58
ECO11575,7365.9,9.35,2.03,9.8,E,6589.0,0,14.45,20.1
ECO11576,5233.0,9.09,2.06,10.3,E,5012.2,0,11.4,1.03
ECO11577,6693.5,9.29,2.09,10.1,E,6589.0,0,14.45,21.17
ECO11578,5772.7,9.41,2.03,11.7,L,5772.7,1,10.95,2.51
ECO11579,7440.2,8.91,1.2,44.8,L,7440.2,1,11.11,1.92
ECO11580,4253.0,9.49,1.17,11.1,E,4253.0,1,11.14,0.15
ECO11581,6933.4,8.83,1.82,7.3,E,6976.3,0,11.01,2.95
ECO11582,6018.6,9.19,1.96,23.9,L,5837.8,0,12.57,3.59
ECO11583,6122.2,9.99,2.19,15.5,E,6122.2,1,11.33,2.4
ECO11584,7365.1,9.69,2.1,16.2,L,7366.0,0,11.79,3.05
ECO11585,5286.5,8.65,1.3,14.0,L,6589.0,0,14.45,25.05
ECO11586,4989.0,9.55,2.0,17.0,E,6589.0,0,14.45,23.31
ECO11587,7195.2,9.73,1.49,15.0,L,7195.2,1,11.25,3.21
ECO11588,5012.4,9.05,1.07,13.4,L,5012.4,1,11.0,1.02
ECO11589,6408.1,10.11,2.3,21.5,E,6408.1,1,11.28,10.44
ECO11590,6973.4,10.11,2.2,18.9,L,6589.0,0,14.45,20.99
ECO11591,4893.9,9.41,1.02,65.9,L,4893.9,1,11.46,0.16
ECO11592,4258.4,9.97,1.21,39.0,L,4208.6,1,11.67,0.58
ECO11593,6770.9,10.33,1.72,37.7,L,6770.9,1,11.76,0.52
ECO11594,7008.6,10.15,2.34,16.6,L,6978.0,1,11.44,3.5
ECO11595,5001.8,9.63,1.88,20.8,L,5012.2,1,11.4,1.05
ECO11596,7436.4,9.31,1.46,18.1,L,6589.0,0,14.45,23.41
ECO11597,5540.9,10.65,1.87,67.1,L,5560.2,0,12.81,0.4
ECO11598,6333.1,9.31,0.93,23.9,L,6333.1,1,11.1,0.35
ECO11599,6732.6,8.85,0.7,10.1,L,6732.6,1,11.03,1.6
ECO11600,3963.2,8.53,0.82,16.4,L,3963.2,1,10.81,0.66
ECO11601,7158.5,9.61,2.05,15.2,L,7158.5,1,11.09,2.02
ECO11602,6419.3,9.75,2.08,22.3,E,6419.3,1,11.12,4.71
ECO11603,7051.1,10.49,2.21,9.7,L,6956.7,1,11.97,1.62
ECO11604,6033.6,9.11,0.72,22.0,L,6033.6,1,11.09,0.97
ECO11605,6178.8,9.49,2.12,9.3,E,6245.0,0,11.66,0.96
ECO11606,6837.0,9.99,2.15,14.1,L,6837.0,1,11.33,0.6
ECO11607,6215.5,10.07,2.41,14.7,L,6215.5,1,11.25,1.36
ECO11608,7256.3,8.95,0.72,19.1,L,7256.3,1,10.99,2.37
ECO11609,6485.6,10.33,2.36,19.4,L,6603.4,1,11.55,1.03
ECO11610,3994.6,8.53,0.8,16.9,L,4050.3,0,11.27,0.63
ECO11611,6171.1,9.29,0.88,17.3,L,6212.9,0,11.74,1.14
ECO11612,5599.2,9.37,0.92,26.5,L,5599.2,1,11.19,0.16
ECO11613,6244.4,9.27,1.51,17.8,L,6244.4,1,11.05,1.01
ECO11614,6859.1,9.93,1.38,25.4,L,6859.1,1,11.25,2.0
ECO11615,6124.1,10.09,2.17,17.1,E,6124.1,1,11.28,0.89
ECO11616,7273.2,10.39,2.14,17.8,L,7273.2,1,11.68,1.31
ECO11617,6934.0,9.13,0.88,18.5,L,6961.9,1,11.1,1.98
ECO11618,6086.6,9.53,0.89,47.1,L,6086.6,1,12.87,2.06
ECO11619,6598.2,9.79,1.33,21.3,L,6598.2,1,11.24,1.51
ECO11620,6879.9,9.31,1.08,15.4,L,6879.9,1,11.1,0.8
ECO11621,7409.5,9.61,1.94,13.4,L,7409.5,1,11.12,0.34
ECO11622,6574.1,9.51,0.82,30.1,L,6574.1,1,11.29,1.08
ECO11623,4076.4,9.77,0.88,71.8,L,4076.4,1,11.38,0.38
ECO11624,6475.7,9.27,0.81,28.5,L,6475.7,1,11.06,0.65
ECO11625,5835.1,9.19,0.98,28.4,L,5835.1,1,11.12,0.2
ECO11626,6399.8,9.77,0.79,29.7,L,6399.8,1,11.56,0.52
ECO11627,3674.8,9.65,2.22,24.5,L,3674.8,1,10.98,0.5
ECO11628,6245.4,10.27,2.27,17.6,E,6160.8,0,12.31,3.39
ECO11629,6368.0,10.35,2.29,23.3,E,6589.0,0,14.45,25.58
ECO11630,5827.4,9.87,2.15,15.4,E,6266.8,0,14.19,7.18
ECO11631,7292.3,10.89,2.23,17.3,L,7292.3,1,12.19,0.48
ECO11632,3775.6,8.83,0.74,50.4,L,3775.6,1,10.99,0.19
ECO11633,4860.5,9.51,1.22,38.4,L,4815.6,0,12.07,1.86
ECO11634,4071.3,8.73,0.65,38.4,L,4071.3,1,10.93,0.28
ECO11635,6591.4,10.71,2.35,27.5,E,6587.1,1,11.91,0.59
ECO11636,3225.7,8.61,0.88,57.4,L,3225.7,1,10.99,0.22
ECO11637,7210.1,9.41,0.76,24.9,L,7102.0,1,11.78,3.33
ECO11638,4350.2,10.95,1.71,73.0,L,4343.0,1,13.31,2.41
ECO11639,3182.4,10.41,2.06,28.0,L,3229.4,0,12.94,2.48
ECO11640,7448.9,9.03,0.95,14.4,L,7448.9,1,11.02,0.39
ECO11641,6946.6,10.39,2.34,18.8,L,6946.6,1,11.46,3.24
ECO11642,5672.7,10.23,2.25,15.7,E,6589.0,0,14.45,25.36
ECO11643,5103.5,9.77,1.91,21.1,L,5163.6,1,11.35,0.85
ECO11644,7099.5,10.49,2.42,21.2,E,6589.0,0,14.45,22.75
ECO11645,7098.3,9.73,0.88,35.0,L,7149.1,1,11.78,1.12
ECO11646,5534.1,10.55,1.29,20.5,L,5452.9,1,11.88,0.59
ECO11647,3715.6,8.61,1.1,20.7,L,3558.6,0,12.31,1.25
ECO11648,5638.8,9.51,0.77,35.0,L,5570.1,0,12.22,2.09
ECO11649,4253.1,8.71,0.8,32.1,L,4290.5,0,11.32,1.54
ECO11650,6375.2,9.55,1.04,29.2,L,6375.2,1,11.19,0.43
ECO11651,6895.1,9.91,1.88,27.1,L,6895.1,1,11.15,1.84
ECO11652,6252.6,9.51,1.06,26.0,L,6223.6,0,11.69,2.01
ECO11653,7062.5,9.87,1.73,11.3,L,7062.5,1,11.22,0.6
ECO11654,5747.4,10.05,2.16,24.7,E,5747.4,1,11.3,1.6
ECO11655,6584.6,10.81,1.75,118.7,L,6593.1,1,13.11,1.06
ECO11656,6982.4,9.31,0.98,39.7,L,6893.9,1,11.36,1.54
ECO11657,5388.0,10.41,1.93,52.4,L,5350.0,1,11.78,0.51
ECO11658,6068.3,9.83,2.03,21.9,L,6175.7,0,11.62,9.96
ECO11659,7115.4,9.11,1.98,10.2,L,6589.0,0,14.45,27.5
ECO11660,6582.4,10.13,2.3,32.7,L,6582.4,1,11.34,0.22
ECO11661,4574.5,9.85,2.13,40.0,L,4720.4,0,13.05,3.39
ECO11662,5338.6,9.13,1.07,34.1,L,5241.4,0,11.76,1.25
ECO11663,5416.8,9.19,0.65,9.1,L,5274.9,0,11.84,0.71
ECO11664,7363.3,10.19,1.69,35.6,L,7363.3,1,11.7,0.55
ECO11665,6293.1,10.15,1.29,61.0,L,6226.3,1,11.77,1.44
ECO11666,5098.4,9.51,1.22,28.7,L,5098.4,1,11.29,1.32
ECO11667,6900.6,10.73,1.55,48.2,L,6848.6,1,12.1,1.17
ECO11668,5784.8,9.99,1.28,38.3,L,5722.1,0,13.24,2.19
ECO11669,6227.9,9.85,1.32,29.7,L,6227.9,1,11.41,0.72
ECO11670,7025.5,10.55,1.17,61.1,L,7012.6,1,12.13,1.35
ECO11671,6937.6,10.21,1.25,53.8,L,6937.6,1,11.51,0.56
ECO11672,5296.5,9.51,1.09,41.9,L,5296.5,1,11.27,0.4
ECO11673,6317.6,10.13,1.32,52.2,L,6317.6,1,11.41,0.86
ECO11674,5086.4,10.37,1.38,40.0,L,5274.9,1,11.84,0.71
ECO11675,2622.9,10.47,1.29,59.1,L,2622.9,1,11.97,0.5
ECO11676,3358.0,9.13,1.17,27.5,L,3358.0,1,10.95,0.18
ECO11677,4571.8,8.55,0.78,28.4,L,4571.8,1,10.86,0.69
ECO11678,3134.3,9.77,1.0,35.7,L,3134.3,1,11.38,0.38
ECO11679,6806.2,9.11,1.03,22.5,L,6806.2,1,10.95,1.15
ECO11680,6574.3,10.09,1.27,15.6,E,6647.2,0,12.44,1.37
ECO11681,6949.4,9.25,0.63,16.5,L,7102.0,0,11.78,3.52
ECO11682,5875.9,10.09,1.24,45.5,L,5875.9,1,11.4,0.49
ECO11683,6547.9,10.35,1.97,24.6,L,6547.9,1,11.44,0.64
ECO11684,6770.0,10.39,2.02,27.6,L,6790.5,1,11.57,0.78
ECO11685,6509.0,9.99,2.24,20.6,L,6480.1,0,12.98,3.46
ECO11686,5769.8,9.87,2.23,17.3,L,5769.8,1,11.19,1.06
ECO11687,6879.4,10.41,1.93,20.0,L,6879.4,1,11.5,1.25
ECO11688,7156.3,9.71,1.19,15.5,L,7078.8,1,11.43,1.42
ECO11689,6928.9,9.41,1.13,11.5,L,6848.6,0,12.1,1.12
ECO11690,5934.2,10.37,1.58,39.3,L,5966.9,1,11.67,0.7
ECO11691,5696.5,9.93,1.41,37.1,L,5696.5,1,11.24,0.86
ECO11692,6737.2,10.41,1.8,39.2,L,6857.1,0,12.16,1.54
ECO11693,7047.1,10.31,2.02,30.2,L,7009.3,1,11.53,3.41
ECO11694,4923.0,10.09,1.81,36.4,L,4923.0,1,11.19,0.35
